,Total :,"3,00",,"160,00","286,16","480,00","40,38%"
,TOTAL CIDADE:,"49,00",,,"2.380,71","4.300,38","44,64%"
RMOV336 - Conferências de Saídas por Divisão de Produtos,Emissão:,05/12/2025 08:59,,h,Página :,0030/,73
PB,GUARABIRA,,,,,,
19.236,TINTA | INKBANK,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
12182-0,TINTA INKBANK UNIVERSAL ET365 BK 1L (CX C/ 20)-.,"3,00",UN,"35,00","56,33","105,00","46,35%"
12192-0,TINTA INKBANK UNIVERSAL ET365 CYAN 1L (CX C/ 20)-.,"1,00",UN,"35,00","19,61","35,00","43,97%"
12184-0,TINTA INKBANK UNIVERSAL ET365 MAGENTA 1L (CX C/ 20)-.,"2,00",UN,"35,00","37,50","70,00","46,43%"
12186-0,TINTA INKBANK UNIVERSAL ET365 YELLOW 1L (CX C/ 20)-.,"2,00",UN,"35,00","37,57","70,00","46,33%"
,Total :,"8,00",,"35,00","151,01","280,00","46,07%"
2001.203,LONA | UNIBANNER FUNDO PRETO,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
"20115046-0LONA UNIBANNER BRILHO F.P. 300x500 440g 3,20mt-.",,"160,00",M2,"7,97","764,05","1.275,00","40,07%"
,Total :,"160,00",,"7,97","764,05","1.275,00","40,07%"
2002.2001,ADESIVO | UNITRAMA,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
"2011101-0VINIL UNIPRO INTERM. (NV 2012) C/ 1,27mt-.",,"63,50",M2,"5,69","216,10","361,00","40,14%"
"2011023-0VINIL UNITRAMA INFLEX UT80GR POLIMERICO CC C/ 1,37mt (IV2200)-.",,"68,50",M2,"12,04","494,30","824,50","40,05%"
2011039-0VINIL UNITRAMA UT100BK ( NV2112/2204 ) C/ 1.06mt-.,,"53,00",M2,"6,22","197,11","329,50","40,18%"
2011006-0VINIL UNITRAMA UT100BK ( NV2112/2204 ) C/ 1.27mt-.,,"63,50",M2,"6,21","236,54","394,50","40,04%"
"2011018-0VINIL UNITRAMA UT100CG (NV4002) TRANSPARENTE GLOSSY C/ 1,06mt-.",,"53,00",M2,"7,45","218,69","395,00","44,64%"
,Total :,"301,50",,"7,64","1.362,75","2.304,50","40,87%"
2003.2052,ACM | UNIBOND 1.50,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
2013065-0ACM UNIBOND AZUL ESCURO ALTO BRILHO 3mm,1.50 x 5.00mt T808-.,"2,00",UN,"580,00","713,98","1.160,00","38,45%"
2013086-0ACM UNIBOND CHAMPAGNE 3mm,1.50 x 5.00mt 8808-.,"5,00",UN,"587,00","1.573,63","2.935,00","46,38%"
2013209-0ACM UNIBOND DEEP GREY 3mm,1.50 x 5.00mt 8872-.,"2,00",UN,"573,50","712,87","1.147,00","37,85%"
2013201-0ACM UNIBOND VERDE INTENSO 3mm,1.50 x 5.00mt 8840-.,"1,00",UN,"596,00","357,37","596,00","40,04%"
2013097-0ACM UNIBOND VERMELHO ALTO BRILHO 3mm,1.50 x 5.00mt T802-.,"1,00",UN,"590,00","344,43","590,00","41,62%"
,Total :,"11,00",,"584,36","3.702,27","6.428,00","42,40%"
2003.2053,ACM | SIGNBOND 1.22,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
2013123-0ACM SIGNBOND AZUL ESCURO ALTO BRILHO 3mm 1.22 x 5.00mt T808-.,,"4,00",UN,"417,25","1.007,64","1.669,00","39,63%"
2013124-0ACM SIGNBOND BRANCO ALTO BRILHO 3mm 1.22 x 5.00mt T805-.,,"2,00",UN,"410,00","472,08","820,00","42,43%"
2013138-0ACM SIGNBOND DOURADO 3mm 1.22 x 5.00mt 8810-.,,"1,00",UN,"420,00","251,42","420,00","40,14%"
2013157-0ACM SIGNBOND SILVER GREY 3mm 1.22 x 5.00mt 8802-.,,"1,00",UN,"409,00","250,10","409,00","38,85%"
2013218-0ACM SIGNBOND VERDE MILITAR 3mm 1.22 x 5.00mt T8848-.,,"4,00",UN,"410,00","979,23","1.640,00","40,29%"
2013129-0ACM SIGNBOND VERMELHO ALTO BRILHO 3mm 1.22 x 5.00mt T802-.,,"2,00",UN,"410,00","485,60","820,00","40,78%"
,Total :,"14,00",,"412,71","3.446,07","5.778,00","40,36%"
2015.2012,PSAI | MAXPOLI,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
"2017505-0CHAPA PS RES PSAI 1,40 X 5,00 MT BRANCA * 180 (2mm)-.",,"2,00",UN,"309,25","370,84","618,50","40,04%"
,Total :,"2,00",,"309,25","370,84","618,50","40,04%"
RMOV336 - Conferências de Saídas por Divisão de Produtos,Emissão:,05/12/2025 08:59,,h,Página :,0031/,73
PB,GUARABIRA,,,,,,
2020.2016,CHAPA PVC | UNIPOL,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
2019103-0PVC EXPANDIDO UNIPOL BRANCO 1220x2440 - 10MM-.,,"5,00",UN,"148,00","476,94","740,00","35,55%"
,Total :,"5,00",,"148,00","476,94","740,00","35,55%"
2026.2001,ACRILICO | UNITRAMA,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
"20260019-0ACRILICO UNIGLASS BRANCO 2mm c/ 1,00mt X 2,00mt NEW-.",,"2,00",UN,"191,00","228,14","382,00","40,28%"
"20260032-0ACRILICO UNIGLASS PRETO 2mm c/ 1,00mt X 2,00mt NEW-.",,"3,00",UN,"196,67","352,16","590,00","40,31%"
,Total :,"5,00",,"194,40","580,30","972,00","40,30%"
2030.2005,ACESSÓRIOS SIGN | FITA,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
2015044-0FITA FUSION DUPLA FACE TRANSPARENTE,12 X 20 MM-.,"10,00",UN,"21,50","128,16","215,00","40,39%"
2015040-0FITA NORBOND AD 2163F-3BI 15mmX20m-.,,"10,00",UN,"84,00","502,41","840,00","40,19%"
,Total :,"20,00",,"52,75","630,57","1.055,00","40,23%"
2030.2057,ACESSÓRIOS SIGN | SELANTE/SILICONE NEOKLON,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
13796-0,SILICONE NEOKLON NEUTRO P/ ACM 260G BRANCO-.,"1,00",UN,"35,00","19,38","35,00","44,63%"
,Total :,"1,00",,"35,00","19,38","35,00","44,63%"
,TOTAL CIDADE:,"527,50",,,"11.504,18","19.486,00","40,96%"
RMOV336 - Conferências de Saídas por Divisão de Produtos,Emissão:,05/12/2025 08:59,,h,Página :,0032/,73
PB,GURINHEM,,,,,,
19.236,TINTA | INKBANK,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
12188-0,TINTA INKBANK EPSON EL8100/504/544 BLACK 70ML C/ CAIXA-.,"15,00",UN,"11,00","55,11","165,00","66,60%"
12189-0,TINTA INKBANK EPSON EL8100/504/544 CYAN 70ML C/ CAIXA-.,"15,00",UN,"11,00","54,98","165,00","66,68%"
12190-0,TINTA INKBANK EPSON EL8100/504/544 MAG 70ML C/ CAIXA-.,"15,00",UN,"11,00","54,96","165,00","66,69%"
12191-0,TINTA INKBANK EPSON EL8100/504/544 YELL 70ML C/ CAIXA-.,"15,00",UN,"11,00","54,92","165,00","66,72%"
,Total :,"60,00",,"11,00","219,96","660,00","66,67%"
,TOTAL CIDADE:,"60,00",,,"219,96","660,00","66,67%"
RMOV336 - Conferências de Saídas por Divisão de Produtos,Emissão:,05/12/2025 08:59,,h,Página :,0033/,73
PB,ITABAIANA,,,,,,
19.236,TINTA | INKBANK,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
12172-0,TINTA INKBANK CANON C1800/CL190 BLACK 135 ML-.,"1,00",UN,"15,00","4,39","15,00","70,73%"
12167-0,TINTA INKBANK CANON C1800/CL190 CYAN 70ML (CX C/ 100)-.,"1,00",UN,"10,00","2,87","10,00","71,30%"
12168-0,TINTA INKBANK CANON C1800/CL190 MAG 70ML (CX C/ 100)-.,"1,00",UN,"10,00","2,87","10,00","71,30%"
12169-0,TINTA INKBANK CANON C1800/CL190 YELL 70ML (CX C/ 100)-.,"1,00",UN,"10,00","2,87","10,00","71,30%"
12188-0,TINTA INKBANK EPSON EL8100/504/544 BLACK 70ML C/ CAIXA-.,"20,00",UN,"6,50","73,48","130,00","43,48%"
12189-0,TINTA INKBANK EPSON EL8100/504/544 CYAN 70ML C/ CAIXA-.,"7,00",UN,"6,50","25,66","45,50","43,60%"
12190-0,TINTA INKBANK EPSON EL8100/504/544 MAG 70ML C/ CAIXA-.,"10,00",UN,"6,50","36,64","65,00","43,63%"
12191-0,TINTA INKBANK EPSON EL8100/504/544 YELL 70ML C/ CAIXA-.,"13,00",UN,"6,50","47,59","84,50","43,68%"
12163-0,TINTA INKBANK UNIVERSAL ET365/664 BLACK 100ML (CX C/ 100)-.,"4,00",UN,"6,00","11,26","24,00","53,08%"
12164-0,TINTA INKBANK UNIVERSAL ET365/664 CYAN 100ML (CX C/ 100)-.,"2,00",UN,"6,00","5,64","12,00","53,00%"
12165-0,TINTA INKBANK UNIVERSAL ET365/664 MAG 100ML (CX C/ 100)-.,"2,00",UN,"6,00","5,64","12,00","53,00%"
12166-0,TINTA INKBANK UNIVERSAL ET365/664 YELL 100ML (CX C/ 100)-.,"2,00",UN,"6,00","5,64","12,00","53,00%"
,Total :,"64,00",,"6,72","224,54","430,00","47,78%"
2003.2052,ACM | UNIBOND 1.50,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
2013097-0ACM UNIBOND VERMELHO ALTO BRILHO 3mm,1.50 x 5.00mt T802-.,"6,00",UN,"595,00","2.127,14","3.570,00","40,42%"
,Total :,"6,00",,"595,00","2.127,14","3.570,00","40,42%"
2003.2053,ACM | SIGNBOND 1.22,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
2013135-0ACM SIGNBOND VERDE INTENSO 3mm 1.22 x 5.00mt 8840-.,,"3,00",UN,"442,00","796,71","1.326,00","39,92%"
,Total :,"3,00",,"442,00","796,71","1.326,00","39,92%"
2026.2001,ACRILICO | UNITRAMA,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
"20260058-0ACRILICO UNIGLASS AZUL 2mm c/ 1,00mt X 2,00mt-.",,"1,00",UN,"210,00","116,87","210,00","44,35%"
,Total :,"1,00",,"210,00","116,87","210,00","44,35%"
2030.2005,ACESSÓRIOS SIGN | FITA,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
2015041-0FITA NORBOND AD 2163F-3BI 19mmX20m-.,,"4,00",UN,"110,00","248,93","440,00","43,42%"
,Total :,"4,00",,"110,00","248,93","440,00","43,43%"
2030.2057,ACESSÓRIOS SIGN | SELANTE/SILICONE NEOKLON,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
13802-0,SILICONE NEOKLON NEUTRO P/ ACM 260G VERDE-.,"1,00",UN,"35,00","19,31","35,00","44,83%"
13798-0,SILICONE NEOKLON NEUTRO P/ ACM 260G VERMELHO-.,"2,00",UN,"35,00","41,80","70,00","40,29%"
,Total :,"3,00",,"35,00","61,11","105,00","41,80%"
,TOTAL CIDADE:,"81,00",,,"3.575,30","6.081,00","41,21%"
RMOV336 - Conferências de Saídas por Divisão de Produtos,Emissão:,05/12/2025 08:59,,h,Página :,0034/,73
PB,ITAPORANGA,,,,,,
2001.203,LONA | UNIBANNER FUNDO PRETO,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
"20115046-0LONA UNIBANNER BRILHO F.P. 300x500 440g 3,20mt-.",,"320,00",M2,"7,69","1.472,64","2.460,00","40,14%"
,Total :,"320,00",,"7,69","1.472,64","2.460,00","40,14%"
2002.2001,ADESIVO | UNITRAMA,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
"2011047-0VINIL UNIPRO UT80 ECONOMY (BV2000/NV2010) GLOSSY C/ 1,52mt-.",,"76,00",M2,"4,90","228,81","372,40","38,56%"
,Total :,"76,00",,"4,90","228,81","372,40","38,56%"
2003.2052,ACM | UNIBOND 1.50,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
2013085-0ACM UNIBOND PRETO ALTO BRILHO 3mm 1.50 x 5.00mt T804-.,,"4,00",UN,"575,00","1.378,80","2.300,00","40,05%"
,Total :,"4,00",,"575,00","1.378,80","2.300,00","40,05%"
2003.2053,ACM | SIGNBOND 1.22,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
2013219-0ACM SIGNBOND AMARELO ALTO BRILHO 3mm 1.22 x 5.00mt T8821-.,,"1,00",UN,"418,00","250,51","418,00","40,07%"
2013123-0ACM SIGNBOND AZUL ESCURO ALTO BRILHO 3mm 1.22 x 5.00mt T808-.,,"4,00",UN,"420,00","1.007,64","1.680,00","40,02%"
2013124-0ACM SIGNBOND BRANCO ALTO BRILHO 3mm 1.22 x 5.00mt T805-.,,"5,00",UN,"400,00","1.180,20","2.000,00","40,99%"
2013139-0ACM SIGNBOND GRAFITE 3mm 1.22 x 5.00mt 8863-.,,"3,00",UN,"420,00","748,51","1.260,00","40,59%"
2013127-0ACM SIGNBOND PRETO ALTO BRILHO 3mm 1.22 x 5.00mt T804-.,,"12,00",UN,"421,50","3.056,32","5.058,00","39,57%"
2013137-0ACM SIGNBOND RUBI 3mm 1.22 x 5.00mt UNI8833-.,,"2,00",UN,"430,00","507,87","860,00","40,95%"
2013157-0ACM SIGNBOND SILVER GREY 3mm 1.22 x 5.00mt 8802-.,,"3,00",UN,"417,00","750,30","1.251,00","40,02%"
2013129-0ACM SIGNBOND VERMELHO ALTO BRILHO 3mm 1.22 x 5.00mt T802-.,,"2,00",UN,"425,00","504,65","850,00","40,63%"
,Total :,"32,00",,"418,03","8.006,00","13.377,00","40,15%"
2020.2016,CHAPA PVC | UNIPOL,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
2019103-0PVC EXPANDIDO UNIPOL BRANCO 1220x2440 - 10MM-.,,"4,00",UN,"154,50","381,55","618,00","38,26%"
2019104-0PVC EXPANDIDO UNIPOL BRANCO 1220x2440 - 20MM-.,,"2,00",UN,"315,00","376,86","630,00","40,18%"
,Total :,"6,00",,"208,00","758,41","1.248,00","39,23%"
2020.2033,CHAPA PVC | BOLD,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
2019136-0PVC EXPANDIDO BOLDCELL BRANCO 1120x2440 - 20MM-.,,"2,00",UN,"435,00","624,85","870,00","28,18%"
,Total :,"2,00",,"435,00","624,85","870,00","28,18%"
2026.2001,ACRILICO | UNITRAMA,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
"20260042-0ACRILICO UNIGLASS CRISTAL 6mm c/ 1,00mt X 2,00mt-.",,"1,00",UN,"620,00","370,10","620,00","40,31%"
"20260032-0ACRILICO UNIGLASS PRETO 2mm c/ 1,00mt X 2,00mt NEW-.",,"1,00",UN,"195,00","117,39","195,00","39,80%"
,Total :,"2,00",,"407,50","487,49","815,00","40,19%"
,TOTAL CIDADE:,"442,00",,,"12.957,01","21.442,40","39,57%"
RMOV336 - Conferências de Saídas por Divisão de Produtos,Emissão:,05/12/2025 08:59,,h,Página :,0035/,73
PB,ITAPOROROCA,,,,,,
2003.2052,ACM | UNIBOND 1.50,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
2013198-0ACM UNIBOND BRONZE 3mm,1.50 x 5.00mt 8812-.,"1,00",UN,"580,00","345,23","580,00","40,48%"
2013074-0ACM UNIBOND GRAFITE 3mm 1.50 x 5.00mt,8863-.,"1,00",UN,"590,00","351,38","590,00","40,44%"
2013050-0ACM UNIBOND PRETO FOSCO 3mm 1.50 x 5.00mt UNI8866-.,,"1,00",UN,"590,00","357,43","590,00","39,42%"
,Total :,"3,00",,"586,67","1.054,04","1.760,00","40,11%"
2003.2053,ACM | SIGNBOND 1.22,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
2013219-0ACM SIGNBOND AMARELO ALTO BRILHO 3mm 1.22 x 5.00mt T8821-.,,"3,00",UN,"406,67","738,06","1.220,00","39,50%"
2013118-0ACM SIGNBOND AZUL NOTURNO 3mm 1.22 x 5.00mt 8854-.,,"2,00",UN,"405,00","485,60","810,00","40,05%"
2013124-0ACM SIGNBOND BRANCO ALTO BRILHO 3mm 1.22 x 5.00mt T805-.,,"2,00",UN,"395,00","472,08","790,00","40,24%"
2013138-0ACM SIGNBOND DOURADO 3mm 1.22 x 5.00mt 8810-.,,"1,00",UN,"410,00","251,42","410,00","38,68%"
2013120-0ACM SIGNBOND ESP. ACO CORTEN 3mm 1.22 x 5.00mt-.,,"1,00",UN,"700,00","423,23","700,00","39,54%"
2013139-0ACM SIGNBOND GRAFITE 3mm 1.22 x 5.00mt 8863-.,,"1,00",UN,"420,00","249,50","420,00","40,60%"
2013155-0ACM SIGNBOND GRAFITE ESCURO 3mm 1.22 x 5.00mt 8865-.,,"1,00",UN,"420,00","251,37","420,00","40,15%"
2013156-0ACM SIGNBOND IVORY WHITE 3mm 1.22 x 5.00mt 8815-.,,"2,00",UN,"420,00","529,97","840,00","36,91%"
2013134-0ACM SIGNBOND LARANJA ALTO BRILHO 3mm 1.22 x 5.00mt T801-.,,"1,00",UN,"400,00","242,77","400,00","39,31%"
2013163-0ACM SIGNBOND PINK ALTO BRILHO 3mm 1.22 x 5.00mt GMH200407-.,,"1,00",UN,"440,00","257,96","440,00","41,37%"
2013128-0ACM SIGNBOND PRETO FOSCO 3mm 1.22 x 5.00mt UNI8866-.,,"2,00",UN,"390,00","510,29","780,00","34,58%"
2013129-0ACM SIGNBOND VERMELHO ALTO BRILHO 3mm 1.22 x 5.00mt T802-.,,"1,00",UN,"400,00","242,80","400,00","39,30%"
,Total :,"18,00",,"423,89","4.655,06","7.630,00","38,99%"
2020.2016,CHAPA PVC | UNIPOL,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
2019103-0PVC EXPANDIDO UNIPOL BRANCO 1220x2440 - 10MM-.,,"1,00",UN,"140,00","95,39","140,00","31,86%"
,Total :,"1,00",,"140,00","95,39","140,00","31,87%"
,TOTAL CIDADE:,"22,00",,,"5.804,48","9.530,00","39,09%"
RMOV336 - Conferências de Saídas por Divisão de Produtos,,Emissão:,05/12/2025 08:59,,h,Página :,0036/,73
PB,JOAO PESSOA,,,,,,,
1.101,CARTUCHO DE TINTA | EPSON,,,,,,,
Produto,Descrição,Quantidade,,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
1090-0,"CART. COMP. COM EPSON TO 2962 CYAN 13,5ML-.",,"1,00",PC,"40,00","22,99","40,00","42,52%"
,,Total :,"1,00",,"40,00","22,99","40,00","42,52%"
10.1,CARTUCHO DE TONER | HP,,,,,,,
Produto,Descrição,Quantidade,,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
4114-0,CART. DE TONER COMP. COM PM 1105A/1107A 1K COM CHIP EVOLUT(CX C/ 15)-.,"41,00",,PC,"44,00","1.016,78","1.803,81","43,63%"
3000-0,CART. DE TONER COMP. COM PM 2612 2K EVOLUT(CX C/ 20)-.,,"8,00",PC,"35,00","141,51","280,00","49,46%"
3953-0,CART. DE TONER COMP. COM PM CB435/436/285/278 U 2K CHMT(CX C/25)-.,"53,00",,PC,"28,65","1.046,76","1.518,69","31,07%"
3162-0,CART. DE TONER COMP. COM PM CB435/436/285/278 U 2K EVOLUT(CX C/ 20)-.,"338,00",,PC,"28,09","5.785,54","9.493,86","39,06%"
3136-0,"CART. DE TONER COMP. COM PM CB540/CE320/CF210 BK 2,2K EVOLUT(CX C/ 15)-.",,"1,00",PC,"75,00","29,13","75,00","61,16%"
3137-0,"CART. DE TONER COMP. COM PM CB541/CE321/CF211 CYAN 1,8K EVOLUT(CX C/ 15)-.",,"9,00",PC,"54,44","245,56","490,00","49,88%"
3138-0,"CART. DE TONER COMP. COM PM CB542/CE322/CF212 YELL 1,4K EVOLUT(CX C/ 15)-.",,"1,00",PC,"75,00","28,66","75,00","61,79%"
3139-0,"CART. DE TONER COMP. COM PM CB543/CE323/CF213 MAG 1,4K EVOLUT(CX C/ 15)-.",,"2,00",PC,"80,00","57,59","160,00","64,01%"
3049-0,CART. DE TONER COMP. COM PM CC364A/390A (4014/4015/4515) 10K CHMT-.,,"1,00",PC,"120,00","85,12","120,00","29,07%"
3145-0,CART. DE TONER COMP. COM PM CC364X/CE390X 24K EVOLUT (CX C/ 04)-.,,"2,00",PC,"112,00","157,93","224,00","29,50%"
3032-0,"CART. DE TONER COMP. COM PM CE278A 2,1K EVOLUT(CX C/ 12)-.",,"3,00",PC,"45,00","52,92","135,00","60,80%"
3956-0,"CART. DE TONER COMP. COM PM CE285A 1,6K CHMT(CX C/25)-.",,"2,00",PC,"32,00","36,55","64,00","42,89%"
3033-0,"CART. DE TONER COMP. COM PM CE285A 1,6K EVOLUT(CX C/ 20)-.","63,00",,PC,"32,81","1.097,78","2.067,08","46,89%"
3119-0,"CART. DE TONER COMP. COM PM CE310/CF350A (1025) BK 1,2K EVOLUT(CX C/ 20)-S/CAIXA",,"2,00",PC,"45,00","34,61","90,00","61,54%"
3120-0,"CART. DE TONER COMP. COM PM CE311/CF351A (1025) CYAN 1,2K EVOLUT(CX C/ 20)-S/CAIXA",,"3,00",PC,"45,00","53,42","135,00","60,43%"
3122-0,"CART. DE TONER COMP. COM PM CE313/CF353A (1025) MAG 1,2K EVOLUT(CX C/ 20)-S/CAIXA",,"3,00",PC,"46,67","53,13","140,00","62,05%"
11104-0,"CART. DE TONER COMP. COM PM CE410X/CC530X/CF380X BK 4,4K CHMT-.",,"1,00",PC,"85,00","46,64","85,00","45,13%"
3130-0,CART. DE TONER COMP. COM PM CE505A/CF280A 6K EVOLUT(CX C/ 10)-.,"10,00",,PC,"35,00","259,91","350,00","25,74%"
3043-0,"CART. DE TONER COMP. COM PM CE505X/CF280X 6,5K CHMT (CX C/ 10)-.",,"1,00",PC,"75,00","31,53","75,00","57,96%"
3076-0,"CART. DE TONER COMP. COM PM CF217A/M130/M102 1,6K CHMT(CX C/25)-.",,"1,00",PC,"32,00","16,37","32,00","48,84%"
3163-0,"CART. DE TONER COMP. COM PM CF217A/M130/M102 1,6K EVOLUT(CX C/ 12)-.",,"8,00",PC,"44,83","126,52","358,60","64,72%"
3164-0,"CART. DE TONER COMP. COM PM CF218A/M132/M104 1,4K C/ CHIP EVOLUT(CX C/ 10)-.",,"2,00",PC,"45,00","35,02","90,00","61,09%"
3080-0,CART. DE TONER COMP. COM PM CF226X M402N/M426DW 9K CHMT(CX C/10)-.,,"1,00",PC,"120,00","34,66","120,00","71,12%"
3286-0,CART. DE TONER COMP. COM PM CF258X S/ CHIP EVOLUT 10K (CX C/ 08)-.,"12,00",,PC,"60,00","451,76","720,00","37,26%"
3149-0,"CART. DE TONER COMP. COM PM CF283A M125/M126/M127/M128 1,5K EVOLUT(CX C/ 12)-.","153,00",,PC,"27,82","2.557,43","4.255,73","39,91%"
3990-0,"CART. DE TONER COMP. COM PM CF511A/CF531A CY 1,1K EVOLUT",(CX C/ 15)-.,"1,00",PC,"65,00","31,93","65,00","50,88%"
3992-0,"CART. DE TONER COMP. COM PM CF513A/CF533A MA 1,1K EVOLUT",(CX C/ 15)-.,"1,00",PC,"65,00","31,68","65,00","51,26%"
4134-0,CART. DE TONER COMP. COM PM W1330A S/ CHIP EVOLUT 5K M432FDN/M408DN-.,,"2,00",PC,"55,00","50,02","110,00","54,53%"
,,Total :,"725,00",,"32,00","13.596,45","23.197,77","41,39%"
10.113,CARTUCHO DE TONER | BROTHER,,,,,,,
Produto,Descrição,Quantidade,,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
RMOV336 - Conferências de Saídas por Divisão de Produtos,Emissão:,05/12/2025 08:59,,h,Página :,0037/,73
PB,JOAO PESSOA,,,,,,
10.113,CARTUCHO DE TONER | BROTHER,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
4067-0,CART. DE TONER COMP. COM BROTHER TN-B021 EVOLUT 2.6K (CX C/ 15)-.,"18,00",PC,"19,92","158,11","358,50","55,90%"
3462-0,CART. DE TONER COMP. COM BROTHER TN1060/DCP-1512/HL-1112 1K EVOLUT (CX C/ 20)-.,"52,00",PC,"25,51","543,54","1.326,54","59,03%"
3908-0,"CART. DE TONER COMP. COM BROTHER TN410/420/450 2,6K EVOLUT(CX C/ 15)-.","1,00",PC,"50,00","15,40","50,00","69,20%"
3943-0,"CART. DE TONER COMP. COM BROTHER TN660/630/2340/2370 2,6K EVOLUT(CX C/ 10)-.","124,00",PC,"22,76","1.808,29","2.821,86","35,92%"
4065-0,CART. DE TONER COMP. COM BROTHER TN760 EVOLUT-.,"1,00",PC,"45,00","19,43","45,00","56,82%"
3447-0,CART. DE TONER COMP. COM BROTHER TN850/3442 8K EVOLUT (CX C/ 10)-.,"1,00",PC,"85,00","27,07","85,00","68,15%"
3448-0,CART. DE TONER COMP. COM BROTHER TN880/TN850/TN3472 12K EVOLUT (CX C/ 10)-.,"5,00",PC,"53,35","135,87","266,76","49,07%"
,Total :,"202,00",,"24,52","2.707,71","4.953,66","45,34%"
10.115,CARTUCHO DE TONER | SAMSUNG,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
3333-0,"CART. DE TONER COMP. COM SAMSUNG D101 ML2165 1,5K EVOLUT(CX C/ 10)-.","11,00",PC,"63,64","267,43","700,00","61,80%"
3941-0,"CART. DE TONER COMP. COM SAMSUNG D105L SCX4600/1910 2,5K CHMT(CX C/15)-.","1,00",PC,"45,00","32,13","45,00","28,60%"
3083-0,CART. DE TONER COMP. COM SAMSUNG D111 M2020/2070 1K CHMT ATUALIZADO (CX C/15)-.,"6,00",PC,"45,00","136,78","270,00","49,34%"
4117-0,CART. DE TONER COMP. COM SAMSUNG D111 M2020/2070 1K EVOLUT ATUALIZADO-.,"18,00",PC,"53,20","437,58","957,62","54,31%"
3353-0,CART. DE TONER COMP. COM SAMSUNG D116 3K EVOLUT(CX C/ 15)-.,"1,00",PC,"75,00","23,60","75,00","68,53%"
3345-0,CART. DE TONER COMP. COM SAMSUNG D203 ML3320/3870/4070 15K CHMT(CX C/10)-.,"5,00",PC,"75,00","260,40","375,00","30,56%"
3937-0,CART. DE TONER COMP. COM SAMSUNG D203 ML3320/3870/4070 15K EVOLUT (CX C/ 08)-.,"6,00",PC,"89,35","269,90","536,12","49,66%"
3354-0,CART. DE TONER COMP. COM SAMSUNG D204E 4025/3825/3875 10K CHMT(CX C/10)-.,"1,00",PC,"95,00","34,64","95,00","63,54%"
3308-0,CART. DE TONER COMP. COM SAMSUNG D204L M3325/4025/M3375/3875 5K CHMT (CX C/ 10)-.,"2,00",PC,"75,00","64,17","150,00","57,22%"
