2030.2057,ACESSÓRIOS SIGN | SELANTE/SILICONE NEOKLON,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
13796-0,SILICONE NEOKLON NEUTRO P/ ACM 260G BRANCO-.,"1,00",UN,"35,00","19,38","35,00","44,63%"
,Total :,"1,00",,"35,00","19,38","35,00","44,63%"
,TOTAL CIDADE:,"865,00",,,"8.899,49","14.955,25","40,49%"
RMOV336 - Conferências de Saídas por Divisão de Produtos,Emissão:,05/12/2025 09:01,,h,Página :,0013/,79
PB,BREJO DOS SANTOS,,,,,,
2003.2053,ACM | SIGNBOND 1.22,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
2013127-0ACM SIGNBOND PRETO ALTO BRILHO 3mm 1.22 x 5.00mt T804-.,,"2,00",UN,"442,50","528,67","885,00","40,26%"
,Total :,"2,00",,"442,50","528,67","885,00","40,26%"
2020.2016,CHAPA PVC | UNIPOL,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
2019100-0PVC EXPANDIDO UNIPOL BRANCO 1220x2440 - 02MM-.,,"2,00",UN,"50,00","54,58","100,00","45,42%"
2019103-0PVC EXPANDIDO UNIPOL BRANCO 1220x2440 - 10MM-.,,"1,00",UN,"160,00","95,39","160,00","40,38%"
,Total :,"3,00",,"86,67","149,97","260,00","42,32%"
,TOTAL CIDADE:,"5,00",,,"678,64","1.145,00","40,73%"
RMOV336 - Conferências de Saídas por Divisão de Produtos,Emissão:,05/12/2025 09:01,,h,Página :,0014/,79
PB,CABEDELO,,,,,,
10.1,CARTUCHO DE TONER | HP,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
3162-0,CART. DE TONER COMP. COM PM CB435/436/285/278 U 2K EVOLUT(CX C/ 20)-.,"7,00",PC,"34,29","116,51","240,00","51,45%"
3032-0,"CART. DE TONER COMP. COM PM CE278A 2,1K EVOLUT(CX C/ 12)-.","2,00",PC,"35,00","35,28","70,00","49,60%"
3078-0,"CART. DE TONER COMP. COM PM CF283A M125/M126/M127/M128 1,5K CHMT(CX C/25)-.","2,00",PC,"35,00","35,44","70,00","49,37%"
,Total :,"11,00",,"34,55","187,23","380,00","50,73%"
10.113,CARTUCHO DE TONER | BROTHER,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
4067-0,CART. DE TONER COMP. COM BROTHER TN-B021 EVOLUT 2.6K (CX C/ 15)-.,"2,00",PC,"35,00","17,57","70,00","74,90%"
3963-0,CART. DE TONER COMP. COM BROTHER TN720/750/780 8K CHMT(CX C/ 10)-.,"1,00",PC,"65,00","24,62","65,00","62,12%"
4065-0,CART. DE TONER COMP. COM BROTHER TN760 EVOLUT-.,"2,00",PC,"50,00","38,87","100,00","61,13%"
,Total :,"5,00",,"47,00","81,06","235,00","65,51%"
10.115,CARTUCHO DE TONER | SAMSUNG,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
3933-0,"CART. DE TONER COMP. COM SAMSUNG ML1665/D104 1,5K CHMT(CX C/15)-.","1,00",PC,"75,00","26,66","75,00","64,45%"
,Total :,"1,00",,"75,00","26,66","75,00","64,45%"
10.135,CARTUCHO DE TONER | FOTOCONDUTOR,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
3675-0,KIT FOTOCONDUTOR COMP. COM BROTHER DR660/630/2340/2370 12K EVOLUT-.,"1,00",PC,"65,00","18,38","65,00","71,72%"
,Total :,"1,00",,"65,00","18,38","65,00","71,73%"
19.236,TINTA | INKBANK,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
12146-0,TINTA INKBANK EPSON E850 BLACK 1LT (CX C/ 20)-.,"1,00",UN,"50,00","21,56","50,00","56,88%"
12147-0,TINTA INKBANK EPSON E850 CYAN 1LT (CX C/ 20)-.,"1,00",UN,"50,00","21,59","50,00","56,82%"
12148-0,TINTA INKBANK EPSON E850 MAG 1LT (CX C/ 20)-.,"2,00",UN,"50,00","43,15","100,00","56,85%"
12149-0,TINTA INKBANK EPSON E850 YELL 1LT (CX C/ 20)-.,"3,00",UN,"50,00","64,73","150,00","56,85%"
12150-0,TINTA INKBANK EPSON E850/504/544 BLACK 70ML-.,"11,00",UN,"6,00","30,31","66,00","54,08%"
12151-0,TINTA INKBANK EPSON E850/504/544 CYAN 70ML-.,"5,00",UN,"6,00","13,75","30,00","54,17%"
12152-0,TINTA INKBANK EPSON E850/504/544 MAG 70ML-.,"5,00",UN,"6,00","13,54","30,00","54,83%"
12153-0,TINTA INKBANK EPSON E850/504/544 YELL 70ML-.,"5,00",UN,"6,00","13,56","30,00","54,80%"
12174-0,TINTA INKBANK EPSON E850/664 BLACK 100ML (CX C/ 100)-.,"5,00",UN,"6,00","15,69","30,00","47,70%"
12182-0,TINTA INKBANK UNIVERSAL ET365 BK 1L (CX C/ 20)-.,"3,00",UN,"36,67","52,83","110,00","51,97%"
12163-0,TINTA INKBANK UNIVERSAL ET365/664 BLACK 100ML (CX C/ 100)-.,"6,00",UN,"6,00","15,51","36,00","56,92%"
12164-0,TINTA INKBANK UNIVERSAL ET365/664 CYAN 100ML (CX C/ 100)-.,"1,00",UN,"6,00","2,59","6,00","56,83%"
12165-0,TINTA INKBANK UNIVERSAL ET365/664 MAG 100ML (CX C/ 100)-.,"1,00",UN,"6,00","2,59","6,00","56,83%"
12166-0,TINTA INKBANK UNIVERSAL ET365/664 YELL 100ML (CX C/ 100)-.,"6,00",UN,"6,00","15,51","36,00","56,92%"
,Total :,"55,00",,"13,27","326,92","730,00","55,22%"
2002.2001,ADESIVO | UNITRAMA,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
2011024-0VINIL UNITRAMA ONE WAY VISION (NO2310T) PERFURADO C/ 1.37mt-.,,"68,50",M2,"11,00","446,90","753,50","40,69%"
RMOV336 - Conferências de Saídas por Divisão de Produtos,Emissão:,05/12/2025 09:01,,h,Página :,0015/,79
PB,CABEDELO,,,,,,
2002.2001,ADESIVO | UNITRAMA,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
,Total :,"68,50",,"11,00","446,90","753,50","40,69%"
2003.2052,ACM | UNIBOND 1.50,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
2013206-0ACM UNIBOND GRAFITE ESCURO 3mm,1.50 x 5.00mt 8865-.,"3,00",UN,"605,00","1.057,76","1.815,00","41,72%"
,Total :,"3,00",,"605,00","1.057,76","1.815,00","41,72%"
2003.2053,ACM | SIGNBOND 1.22,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
2013124-0ACM SIGNBOND BRANCO ALTO BRILHO 3mm 1.22 x 5.00mt T805-.,,"1,00",UN,"395,00","243,38","395,00","38,38%"
2013136-0ACM SIGNBOND ESP.MADEIRA ESCURO 3mm 1.22 x 5.00mt T824-.,,"15,00",UN,"690,00","5.912,88","10.350,00","42,87%"
2013184-0ACM SIGNBOND FINLAND GREEN 3mm 1.22 x 5.00mt-.,,"2,00",UN,"446,00","534,75","892,00","40,05%"
,Total :,"18,00",,"646,50","6.691,01","11.637,00","42,50%"
2020.2016,CHAPA PVC | UNIPOL,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
2019100-0PVC EXPANDIDO UNIPOL BRANCO 1220x2440 - 02MM-.,,"5,00",UN,"42,00","139,65","210,00","33,50%"
2019121-0PVC EXPANDIDO UNIPOL BRANCO 1220x2440 - 05MM-.,,"9,00",UN,"137,00","480,88","1.233,00","61,00%"
2019103-0PVC EXPANDIDO UNIPOL BRANCO 1220x2440 - 10MM-.,,"2,00",UN,"160,00","190,78","320,00","40,38%"
,Total :,"16,00",,"110,19","811,30","1.763,00","53,98%"
2026.2001,ACRILICO | UNITRAMA,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
"20260019-0ACRILICO UNIGLASS BRANCO 2mm c/ 1,00mt X 2,00mt NEW-.",,"2,00",UN,"195,00","228,14","390,00","41,50%"
"20260016-0ACRILICO UNIGLASS CRISTAL 2mm c/ 1,00mt X 2,00mt NEW-.",,"3,00",UN,"168,50","353,01","505,50","30,17%"
"20260017-0ACRILICO UNIGLASS CRISTAL 3mm c/ 1,00mt X 2,00mt NEW-.",,"1,00",UN,"260,00","162,36","260,00","37,55%"
"20260032-0ACRILICO UNIGLASS PRETO 2mm c/ 1,00mt X 2,00mt NEW-.",,"2,00",UN,"200,00","234,77","400,00","41,31%"
"20260097-0ACRILICO UNIGLASS PRETO 3mm c/ 1,00mt X 2,00mt NEW-.",,"2,00",UN,"300,00","359,32","600,00","40,11%"
,Total :,"10,00",,"215,55","1.337,60","2.155,50","37,94%"
2030.2005,ACESSÓRIOS SIGN | FITA,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
2015041-0FITA NORBOND AD 2163F-3BI 19mmX20m-.,,"2,00",UN,"110,00","124,46","220,00","43,43%"
,Total :,"2,00",,"110,00","124,46","220,00","43,43%"
,TOTAL CIDADE:,"190,50",,,"11.109,28","19.829,00","43,97%"
RMOV336 - Conferências de Saídas por Divisão de Produtos,Emissão:,05/12/2025 09:01,,h,Página :,0016/,79
PB,CAJAZEIRAS,,,,,,
10.1,CARTUCHO DE TONER | HP,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
4114-0,CART. DE TONER COMP. COM PM 1105A/1107A 1K COM CHIP EVOLUT(CX C/ 15)-.,"15,00",PC,"48,00","327,96","720,00","54,45%"
3162-0,CART. DE TONER COMP. COM PM CB435/436/285/278 U 2K EVOLUT(CX C/ 20)-.,"30,00",PC,"24,99","499,33","749,70","33,40%"
3078-0,"CART. DE TONER COMP. COM PM CF283A M125/M126/M127/M128 1,5K CHMT(CX C/25)-.","30,00",PC,"32,00","531,62","960,00","44,62%"
,Total :,"75,00",,"32,40","1.358,91","2.429,70","44,07%"
10.113,CARTUCHO DE TONER | BROTHER,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
3462-0,CART. DE TONER COMP. COM BROTHER TN1060/DCP-1512/HL-1112 1K EVOLUT (CX C/ 20)-.,"60,00",PC,"15,99","603,64","959,40","37,08%"
,Total :,"60,00",,"15,99","603,64","959,40","37,08%"
10.135,CARTUCHO DE TONER | FOTOCONDUTOR,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
3458-0,"KIT FOTOCONDUTOR COMP. COM BROTHER DR1060/1000/1010/1020/1030 10K EVOLUT (CX C/20)-.10,00",,PC,"32,00","160,26","320,00","49,92%"
,Total :,"10,00",,"32,00","160,26","320,00","49,92%"
19.236,TINTA | INKBANK,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
12146-0,TINTA INKBANK EPSON E850 BLACK 1LT (CX C/ 20)-.,"2,00",UN,"45,00","43,12","90,00","52,09%"
12147-0,TINTA INKBANK EPSON E850 CYAN 1LT (CX C/ 20)-.,"2,00",UN,"45,00","43,18","90,00","52,02%"
12148-0,TINTA INKBANK EPSON E850 MAG 1LT (CX C/ 20)-.,"2,00",UN,"45,00","43,15","90,00","52,06%"
12149-0,TINTA INKBANK EPSON E850 YELL 1LT (CX C/ 20)-.,"2,00",UN,"45,00","43,15","90,00","52,06%"
12150-0,TINTA INKBANK EPSON E850/504/544 BLACK 70ML-.,"10,00",UN,"7,00","27,55","70,00","60,64%"
12151-0,TINTA INKBANK EPSON E850/504/544 CYAN 70ML-.,"10,00",UN,"7,00","27,34","70,00","60,94%"
12152-0,TINTA INKBANK EPSON E850/504/544 MAG 70ML-.,"10,00",UN,"7,00","26,89","70,00","61,59%"
12153-0,TINTA INKBANK EPSON E850/504/544 YELL 70ML-.,"10,00",UN,"7,00","26,92","70,00","61,54%"
,Total :,"48,00",,"13,33","281,31","640,00","56,05%"
19.237,TINTA | MARABU,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
12195-0,TINTA MARAJET DI-LSX 428 YELLOW 500 ML-.,"1,00",UN,"185,00","121,00","185,00","34,59%"
12194-0,TINTA MARAJET DI-LSX 438 MAGENTA 500 ML-.,"2,00",UN,"195,00","264,99","390,00","32,05%"
12193-0,TINTA MARAJET DI-LSX 459 CYAN 500 ML-.,"1,00",UN,"185,00","121,00","185,00","34,59%"
12196-0,TINTA MARAJET DI-LSX 488 BLACK 500 ML-.,"1,00",UN,"185,00","121,00","185,00","34,59%"
,Total :,"5,00",,"189,00","627,99","945,00","33,55%"
2001.203,LONA | UNIBANNER FUNDO PRETO,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
"20115050-0LONA UNIBANNER BRILHO F.P. 300x500 380g 1,42mt-.",,"142,00",M2,"6,90","606,17","980,20","38,16%"
"20115054-0LONA UNIBANNER BRILHO F.P. 300x500 380g 2,20mt-.",,"275,00",M2,"6,59","1.134,46","1.812,00","37,39%"
"20115047-0LONA UNIBANNER BRILHO F.P. 300x500 380g 3,20mt-.",,"160,00",M2,"6,90","660,27","1.104,00","40,19%"
,Total :,"577,00",,"6,75","2.400,90","3.896,20","38,38%"
2002.2001,ADESIVO | UNITRAMA,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
RMOV336 - Conferências de Saídas por Divisão de Produtos,Emissão:,05/12/2025 09:01,,h,Página :,0017/,79
PB,CAJAZEIRAS,,,,,,
2002.2001,ADESIVO | UNITRAMA,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
"2011100-0VINIL UNIPRO INTERM. (NV 2012) C/ 1,06mt-.",,"159,00",M2,"5,74","512,39","913,40","43,90%"
"2011101-0VINIL UNIPRO INTERM. (NV 2012) C/ 1,27mt-.",,"190,50",M2,"5,43","648,29","1.034,25","37,32%"
"2011056-0VINIL UNIPRO INTERM. (NV 2012) C/ 1,37mt-.",,"68,50",M2,"5,30","226,44","363,05","37,63%"
"2011115-0VINIL UNIPRO INTERM. MATTE (NV2013) C/ 1,06mt-.",,"53,00",M2,"5,30","173,70","281,00","38,19%"
"2011116-0VINIL UNIPRO INTERM. MATTE (NV2013) C/ 1,27mt-.",,"63,50",M2,"5,31","214,17","337,00","36,45%"
"2011045-0VINIL UNIPRO UT80 ECONOMY (BV2000/NV2010) GLOSSY C/ 1,06mt-.",,"530,00",M2,"4,89","1.536,68","2.593,08","40,74%"
"2011046-0VINIL UNIPRO UT80 ECONOMY (BV2000/NV2010) GLOSSY C/ 1,27mt-.",,"254,00",M2,"5,00","745,59","1.269,95","41,29%"
2011039-0VINIL UNITRAMA UT100BK ( NV2112/2204 ) C/ 1.06mt-.,,"159,00",M2,"5,78","578,55","919,60","37,09%"
2011007-0VINIL UNITRAMA UT100BK ( NV2112/2204 ) C/ 1.52mt-.,,"76,00",M2,"6,05","279,85","460,00","39,16%"
2011053-0VINIL UNITRAMA UT100BK MATTE ( NV2113/2205 ) C/ 1.27mt-.,,"63,50",M2,"5,83","233,92","370,00","36,78%"
"2011018-0VINIL UNITRAMA UT100CG (NV4002) TRANSPARENTE GLOSSY C/ 1,06mt-.",,"106,00",M2,"7,17","437,39","760,40","42,48%"
"2011070-0VINIL UNITRAMA UT100WD (NV3801) PERMANENTE GREY MATTE C/ 1,06mt-.",,"53,00",M2,"8,04","261,15","426,00","38,70%"
,Total :,"1.776,00",,"5,48","5.848,13","9.727,73","39,88%"
2003.2051,ACM | UNIBOND 1.22,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
2013217-0ACM UNIBOND NAVY BLUE 3mm 1.22 x 5.00mt T8852-.,,"1,00",UN,"400,00","254,94","400,00","36,27%"
,Total :,"1,00",,"400,00","254,94","400,00","36,26%"
2003.2052,ACM | UNIBOND 1.50,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
2013067-0ACM UNIBOND BRANCO ALTO BRILHO 3mm,1.50 x 5.00mt T805-.,"3,00",UN,"563,33","1.084,15","1.690,00","35,85%"
2013077-0ACM UNIBOND LARANJA ALTO BRILHO 3mm,1.50 x 5.00mt T801-.,"3,00",UN,"558,33","1.067,45","1.675,00","36,27%"
2013211-0ACM UNIBOND PINK ALTO BRILHO 3mm,1.50 x 5.00mt GMH 200407-.,"1,00",UN,"565,00","334,98","565,00","40,71%"
2013085-0ACM UNIBOND PRETO ALTO BRILHO 3mm 1.50 x 5.00mt T804-.,,"1,00",UN,"602,50","353,62","602,50","41,31%"
2013200-0ACM UNIBOND RUBI 3mm,1.50 x 5.00mt 8833-.,"2,00",UN,"556,00","722,99","1.112,00","34,98%"
2013201-0ACM UNIBOND VERDE INTENSO 3mm,1.50 x 5.00mt 8840-.,"2,00",UN,"560,00","720,64","1.120,00","35,66%"
2013097-0ACM UNIBOND VERMELHO ALTO BRILHO 3mm,1.50 x 5.00mt T802-.,"3,00",UN,"568,33","1.063,57","1.705,00","37,62%"
,Total :,"15,00",,"564,63","5.347,39","8.469,50","36,86%"
2003.2053,ACM | SIGNBOND 1.22,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
2013123-0ACM SIGNBOND AZUL ESCURO ALTO BRILHO 3mm 1.22 x 5.00mt T808-.,,"14,00",UN,"429,43","3.629,07","6.012,00","39,64%"
2013124-0ACM SIGNBOND BRANCO ALTO BRILHO 3mm 1.22 x 5.00mt T805-.,,"4,00",UN,"385,00","973,53","1.540,00","36,78%"
2013156-0ACM SIGNBOND IVORY WHITE 3mm 1.22 x 5.00mt 8815-.,,"1,00",UN,"435,00","260,23","435,00","40,18%"
2013163-0ACM SIGNBOND PINK ALTO BRILHO 3mm 1.22 x 5.00mt GMH200407-.,,"1,00",UN,"360,00","257,96","360,00","28,34%"
2013127-0ACM SIGNBOND PRETO ALTO BRILHO 3mm 1.22 x 5.00mt T804-.,,"2,00",UN,"445,00","528,67","890,00","40,60%"
2013129-0ACM SIGNBOND VERMELHO ALTO BRILHO 3mm 1.22 x 5.00mt T802-.,,"1,00",UN,"439,00","260,34","439,00","40,70%"
,Total :,"23,00",,"420,70","5.909,81","9.676,00","38,92%"
2015.2012,PSAI | MAXPOLI,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
RMOV336 - Conferências de Saídas por Divisão de Produtos,Emissão:,05/12/2025 09:01,,h,Página :,0018/,79
PB,CAJAZEIRAS,,,,,,
2015.2012,PSAI | MAXPOLI,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
"2017505-0CHAPA PS RES PSAI 1,40 X 5,00 MT BRANCA * 180 (2mm)-.",,"6,00",UN,"289,33","1.112,53","1.736,00","35,91%"
,Total :,"6,00",,"289,33","1.112,53","1.736,00","35,91%"
2020.2016,CHAPA PVC | UNIPOL,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
2019103-0PVC EXPANDIDO UNIPOL BRANCO 1220x2440 - 10MM-.,,"3,00",UN,"150,00","286,16","450,00","36,41%"
2019111-0PVC EXPANDIDO UNIPOL BRANCO 1220x2440 - 15MM-.,,"5,00",UN,"275,00","806,78","1.375,00","41,33%"
2019104-0PVC EXPANDIDO UNIPOL BRANCO 1220x2440 - 20MM-.,,"5,00",UN,"360,50","1.079,33","1.802,50","40,12%"
,Total :,"13,00",,"279,04","2.172,27","3.627,50","40,12%"
2026.2001,ACRILICO | UNITRAMA,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
"20260016-0ACRILICO UNIGLASS CRISTAL 2mm c/ 1,00mt X 2,00mt NEW-.",,"9,00",UN,"183,89","983,85","1.655,00","40,55%"
"20260032-0ACRILICO UNIGLASS PRETO 2mm c/ 1,00mt X 2,00mt NEW-.",,"4,00",UN,"197,50","495,88","790,00","37,23%"
,Total :,"13,00",,"188,08","1.479,73","2.445,00","39,48%"
2026.2033,ACRILICO | BOLD,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
"20260059-0ACRILICO BOLD ESPELHADO DOURADO 2MM 1,00 X 2,00MT-.",,"1,00",UN,"330,00","195,57","330,00","40,74%"
,Total :,"1,00",,"330,00","195,57","330,00","40,74%"
2030.201,ACESSÓRIOS SIGN | PONTEIRAS,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
2017001-0PONTEIRAS DE 5/8 BRANCA PCT 100-.,,"5,00",PCT,"11,00","33,11","55,00","39,80%"
,Total :,"5,00",,"11,00","33,11","55,00","39,81%"
,TOTAL CIDADE:,"2.628,00",,,"27.786,49","45.657,03","39,14%"
RMOV336 - Conferências de Saídas por Divisão de Produtos,Emissão:,05/12/2025 09:01,,h,Página :,0019/,79
PB,CAMPINA GRANDE,,,,,,
10.1,CARTUCHO DE TONER | HP,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
4114-0,CART. DE TONER COMP. COM PM 1105A/1107A 1K COM CHIP EVOLUT(CX C/ 15)-.,"4,00",PC,"38,00","87,46","152,00","42,46%"
3162-0,CART. DE TONER COMP. COM PM CB435/436/285/278 U 2K EVOLUT(CX C/ 20)-.,"56,00",PC,"27,36","932,08","1.532,40","39,18%"
3033-0,"CART. DE TONER COMP. COM PM CE285A 1,6K EVOLUT(CX C/ 20)-.","10,00",PC,"35,00","164,41","350,00","53,02%"
3163-0,"CART. DE TONER COMP. COM PM CF217A/M130/M102 1,6K EVOLUT(CX C/ 12)-.","4,00",PC,"29,00","63,26","116,00","45,47%"
,Total :,"74,00",,"29,06","1.247,21","2.150,40","42,00%"
10.113,CARTUCHO DE TONER | BROTHER,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
4067-0,CART. DE TONER COMP. COM BROTHER TN-B021 EVOLUT 2.6K (CX C/ 15)-.,"10,00",PC,"35,00","87,84","350,00","74,90%"
3462-0,CART. DE TONER COMP. COM BROTHER TN1060/DCP-1512/HL-1112 1K EVOLUT (CX C/ 20)-.,"25,00",PC,"19,72","251,52","493,00","48,98%"
3943-0,"CART. DE TONER COMP. COM BROTHER TN660/630/2340/2370 2,6K EVOLUT(CX C/ 10)-.","28,00",PC,"22,27","408,00","623,60","34,57%"
,Total :,"63,00",,"23,28","747,36","1.466,60","49,04%"
12.215,TONER | ASTON,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
10990-0,TONER ASTON P/USO EM BROTHER AT30 (TN430/540/580/650/720/750/780) BAG 1KG-.,"1,00",KG,"98,00","56,83","98,00","42,01%"
,Total :,"1,00",,"98,00","56,83","98,00","42,01%"
19.219,TINTA | EPSON/BULK INK/1L,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
10788-0,TINTA BULK INK UNIVERSAL ET365 YELLOW 500ML (CX C/ 25)-.,"1,00",UN,"22,00","11,85","22,00","46,14%"
,Total :,"1,00",,"22,00","11,85","22,00","46,14%"
19.236,TINTA | INKBANK,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
RMOV336 - Conferências de Saídas por Divisão de Produtos,Emissão:,05/12/2025 09:01,,h,Página :,0020/,79
PB,CAMPINA GRANDE,,,,,,
19.236,TINTA | INKBANK,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
12146-0,TINTA INKBANK EPSON E850 BLACK 1LT (CX C/ 20)-.,"1,00",UN,"40,00","21,56","40,00","46,10%"
12147-0,TINTA INKBANK EPSON E850 CYAN 1LT (CX C/ 20)-.,"1,00",UN,"40,00","21,59","40,00","46,02%"
12148-0,TINTA INKBANK EPSON E850 MAG 1LT (CX C/ 20)-.,"1,00",UN,"40,00","21,57","40,00","46,08%"
12149-0,TINTA INKBANK EPSON E850 YELL 1LT (CX C/ 20)-.,"1,00",UN,"40,00","21,58","40,00","46,05%"
12150-0,TINTA INKBANK EPSON E850/504/544 BLACK 70ML-.,"18,00",UN,"6,00","49,60","108,00","54,07%"
12151-0,TINTA INKBANK EPSON E850/504/544 CYAN 70ML-.,"10,00",UN,"6,00","27,50","60,00","54,17%"
12152-0,TINTA INKBANK EPSON E850/504/544 MAG 70ML-.,"10,00",UN,"6,00","27,09","60,00","54,85%"
12174-0,TINTA INKBANK EPSON E850/664 BLACK 100ML (CX C/ 100)-.,"45,00",UN,"6,00","141,18","270,00","47,71%"
12175-0,TINTA INKBANK EPSON E850/664 CYAN 100ML (CX C/ 100)-.,"15,00",UN,"6,00","44,26","90,00","50,82%"
12176-0,TINTA INKBANK EPSON E850/664 MAG 100ML (CX C/ 100)-.,"35,00",UN,"6,00","102,76","210,00","51,07%"
12177-0,TINTA INKBANK EPSON E850/664 YELL 100ML (CX C/ 100)-.,"15,00",UN,"6,00","44,27","90,00","50,81%"
12188-0,TINTA INKBANK EPSON EL8100/504/544 BLACK 70ML C/ CAIXA-.,"58,00",UN,"6,67","199,95","387,00","48,33%"
12189-0,TINTA INKBANK EPSON EL8100/504/544 CYAN 70ML C/ CAIXA-.,"83,00",UN,"5,87","282,44","487,00","42,00%"
12190-0,TINTA INKBANK EPSON EL8100/504/544 MAG 70ML C/ CAIXA-.,"87,00",UN,"5,90","295,72","513,00","42,35%"
12191-0,TINTA INKBANK EPSON EL8100/504/544 YELL 70ML C/ CAIXA-.,"85,00",UN,"5,88","288,28","500,00","42,34%"
12192-0,TINTA INKBANK UNIVERSAL ET365 CYAN 1L (CX C/ 20)-.,"10,00",UN,"35,00","180,00","350,00","48,57%"
12184-0,TINTA INKBANK UNIVERSAL ET365 MAGENTA 1L (CX C/ 20)-.,"11,00",UN,"35,00","197,11","385,00","48,80%"
12186-0,TINTA INKBANK UNIVERSAL ET365 YELLOW 1L (CX C/ 20)-.,"13,00",UN,"35,00","233,55","455,00","48,67%"
12163-0,TINTA INKBANK UNIVERSAL ET365/664 BLACK 100ML (CX C/ 100)-.,"16,00",UN,"5,44","41,36","87,00","52,46%"
12164-0,TINTA INKBANK UNIVERSAL ET365/664 CYAN 100ML (CX C/ 100)-.,"14,00",UN,"5,71","36,32","79,96","54,58%"
12165-0,TINTA INKBANK UNIVERSAL ET365/664 MAG 100ML (CX C/ 100)-.,"15,00",UN,"5,73","38,80","85,96","54,86%"
12166-0,TINTA INKBANK UNIVERSAL ET365/664 YELL 100ML (CX C/ 100)-.,"7,00",UN,"5,42","18,10","37,96","52,32%"
,Total :,"551,00",,"8,01","2.334,59","4.415,88","47,13%"
19.237,TINTA | MARABU,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
12195-0,TINTA MARAJET DI-LSX 428 YELLOW 500 ML-.,"2,00",UN,"186,90","242,00","373,80","35,26%"
12194-0,TINTA MARAJET DI-LSX 438 MAGENTA 500 ML-.,"2,00",UN,"186,90","249,07","373,80","33,37%"
12193-0,TINTA MARAJET DI-LSX 459 CYAN 500 ML-.,"4,00",UN,"186,90","484,00","747,60","35,26%"
