3311-0,CART. DE TONER COMP. COM SAMSUNG D205E 10K PTC (CX C/12)-.,"5,00",PC,"73,00","183,82","365,00","49,64%"
3071-0,CART. DE TONER COMP. COM SAMSUNG D205E SCX5637/3310 10K CHMT(CX C/10)-.,"1,00",PC,"87,00","45,46","87,00","47,75%"
3328-0,CART. DE TONER COMP. COM SAMSUNG D205E SCX5637/3310 10K EVOLUT (CX C/ 08)-.,"1,00",PC,"95,00","43,71","95,00","53,99%"
3084-0,CART. DE TONER COMP. COM SAMSUNG D205L SCX5637/4833/3310 5K CHMT(CX C/10)-.,"6,00",PC,"85,00","256,58","510,00","49,69%"
3951-0,CART. DE TONER COMP. COM SAMSUNG D205L SCX5637/4833/3310 5K EVOLUT (CX C/ 08)-.,"1,00",PC,"75,00","43,54","75,00","41,95%"
3967-0,CART. DE TONER COMP. COM SAMSUNG D208L SCX5635/5835 10K EVOLUT(CX C/ 06)-.,"1,00",PC,"95,00","51,29","95,00","46,01%"
3336-0,CART. DE TONER COMP. COM SAMSUNG D305 ML3750 15K EVOLUT (CX C/ 06)-.,"2,00",PC,"85,00","111,79","170,00","34,24%"
3300-0,CART. DE TONER COMP. COM SAMSUNG ML1610/4521 BK 3K EVOLUT-.,"1,00",PC,"85,00","33,60","85,00","60,47%"
3933-0,"CART. DE TONER COMP. COM SAMSUNG ML1665/D104 1,5K CHMT(CX C/15)-.","2,00",PC,"75,00","50,41","150,00","66,39%"
3322-0,"CART. DE TONER COMP. COM SAMSUNG ML1665/D104 1,5K EVOLUT(CX C/ 10)-.","1,00",PC,"27,45","24,16","27,45","11,99%"
,Total :,"47,00",,"67,96","1.597,26","3.194,12","49,99%"
10.135,CARTUCHO DE TONER | FOTOCONDUTOR,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
3287-0,KIT FOTOCONDUTOR COMP. COM BROTHER DR-B021 CHMT 12K-.,"2,00",PC,"74,89","94,52","149,78","36,89%"
4064-0,KIT FOTOCONDUTOR COMP. COM BROTHER DR-B021 EVOLUT-.,"1,00",PC,"100,00","39,77","100,00","60,23%"
3329-0,KIT FOTOCONDUTOR COMP. COM BROTHER DR1000/30/40/60/70/75 PTC (CX C/12)-.,"4,00",PC,"39,75","65,52","159,00","58,79%"
3085-0,KIT FOTOCONDUTOR COMP. COM BROTHER DR620/580/550/520 25K CHMT-.,"2,00",PC,"120,00","53,30","240,00","77,79%"
3210-0,KIT FOTOCONDUTOR COMP. COM BROTHER DR620/580/550/520 25K EVOLUT (CX C/ 10)-.,"1,00",PC,"55,00","27,82","55,00","49,42%"
3923-0,KIT FOTOCONDUTOR COMP. COM BROTHER DR750/720/780 CHMT 30K(CX C/15)-.,"4,00",PC,"65,00","121,73","260,00","53,18%"
3334-0,KIT FOTOCONDUTOR COMP. COM BROTHER TN2340 PTC (CX C/12)-.,"2,00",PC,"65,00","37,34","130,00","71,28%"
3388-0,KIT FOTOCONDUTOR COMP. COM BROTHER TN3442/3472 PTC (CX C/12)-.,"2,00",PC,"70,00","51,38","140,00","63,30%"
3391-0,KIT FOTOCONDUTOR COMP. COM SAMSUNG DR204 M3325/4025/M3370 30K CHMT(CX C/10)-.,"2,00",PC,"90,00","53,09","180,00","70,51%"
,Total :,"20,00",,"70,69","544,46","1.413,78","61,49%"
12.215,TONER | ASTON,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
10990-0,TONER ASTON P/USO EM BROTHER AT30 (TN430/540/580/650/720/750/780) BAG 1KG-.,"3,00",KG,"95,00","170,48","285,00","40,18%"
10996-0,TONER ASTON P/USO EM PM AT220SG (435/436/285/2016/283/278/7553) 1KG BAG(CX C/20)-.,"10,00",KG,"72,55","435,24","725,45","40,00%"
10992-0,TONER ASTON P/USO EM SAMSUNG AT2001SG (1710/2850/D101/D105) 1KG BAG(CX C/20)-.,"4,00",KG,"94,00","200,11","376,00","46,78%"
,Total :,"17,00",,"81,56","805,83","1.386,45","41,88%"
14.113,CILINDRO | BROTHER,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
7036-0,CILINDRO P/USO EM BROTHER 1060-DCP-1512/HL-1112 DUC (CX C/ 100)-.,"5,00",PC,"18,00","32,44","90,00","63,96%"
,Total :,"5,00",,"18,00","32,44","90,00","63,95%"
RMOV336 - Conferências de Saídas por Divisão de Produtos,Emissão:,04/12/2025 12:34,,h,Página :,0028/,68
PB,JOAO PESSOA,,,,,,
19.22,TINTA | EPSON/BULK INK/100ML,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
10751-0,TINTA BULK INK SUBLIMATICA RZ290 BK 100ML (CX C/ 100)-.,"4,00",UN,"19,50","41,41","78,00","46,91%"
10752-0,TINTA BULK INK SUBLIMATICA RZ290 CYAN 100ML (CX C/ 100)-.,"3,00",UN,"19,33","28,26","58,00","51,28%"
10753-0,TINTA BULK INK SUBLIMATICA RZ290 MAGENTA 100ML (CX C/ 100)-.,"3,00",UN,"19,33","28,75","58,00","50,43%"
10754-0,TINTA BULK INK SUBLIMATICA RZ290 YELLOW 100ML (CX C/ 100)-.,"3,00",UN,"19,33","28,16","58,00","51,45%"
,Total :,"13,00",,"19,38","126,58","252,00","49,77%"
19.222,TINTA | HP/BULK INK/1L,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
11957-0,TINTA BULK INK H971 CYAN 1L-.,"4,00",UN,"48,00","94,39","192,00","50,84%"
11958-0,TINTA BULK INK H971 MAG 1L-.,"4,00",UN,"48,00","97,67","192,00","49,13%"
11959-0,TINTA BULK INK H971 YELL 1L-.,"4,00",UN,"48,00","101,96","192,00","46,90%"
,Total :,"12,00",,"48,00","294,02","576,00","48,96%"
19.233,TINTA | HP/BULK INK/100ML,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
10735-0,TINTA BULK INK H971 CYAN 100ML (CX C/ 100)-.,"2,00",UN,"6,80","6,21","13,60","54,34%"
10736-0,TINTA BULK INK H971 MAGENTA 100ML (CX C/ 100)-.,"2,00",UN,"6,80","6,21","13,60","54,34%"
10737-0,TINTA BULK INK H971 YELLOW 100ML (CX C/ 100)-.,"2,00",UN,"6,80","6,21","13,60","54,34%"
,Total :,"6,00",,"6,80","18,63","40,80","54,33%"
19.235,TINTA | A.T.INKS,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
12117-0,SOLVENTE A.T.INKS UNIVERSAL FLUSH 1L (GRF)-.,"1,00",UN,"108,56","93,66","108,56","13,73%"
12112-0,TINTA A.T.INKS DX ECO-SOL YELLOW 500ML (GRF)-.,"1,00",UN,"136,93","118,14","136,93","13,72%"
12114-0,TINTA A.T.INKS ECO-SOL LITE CYAN 1L (GRF)-.,"3,00",UN,"153,83","403,43","461,49","12,58%"
12115-0,TINTA A.T.INKS ECO-SOL LITE MAGENTA 1L (GRF)-.,"2,00",UN,"153,68","267,79","307,35","12,87%"
12120-0,TINTA A.T.INKS MR100 SOL-PIGM. C/ CHIP MAGENTA 2L (GRF)-.,"1,00",UN,"375,07","323,59","375,07","13,73%"
12121-0,TINTA A.T.INKS MR100 SOL-PIGM. C/ CHIP YELLOW 2L (GRF)-.,"2,00",UN,"382,70","660,34","765,39","13,72%"
,Total :,"10,00",,"215,48","1.866,94","2.154,79","13,36%"
19.236,TINTA | INKBANK,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
RMOV336 - Conferências de Saídas por Divisão de Produtos,Emissão:,04/12/2025 12:34,,h,Página :,0029/,68
PB,JOAO PESSOA,,,,,,
19.236,TINTA | INKBANK,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
12172-0,TINTA INKBANK CANON C1800/CL190 BLACK 135 ML-.,"9,00",UN,"11,83","36,77","106,50","65,47%"
12167-0,TINTA INKBANK CANON C1800/CL190 CYAN 70ML (CX C/ 100)-.,"7,00",UN,"8,29","18,61","58,00","67,91%"
12168-0,TINTA INKBANK CANON C1800/CL190 MAG 70ML (CX C/ 100)-.,"7,00",UN,"8,30","18,60","58,08","67,98%"
12169-0,TINTA INKBANK CANON C1800/CL190 YELL 70ML (CX C/ 100)-.,"7,00",UN,"8,30","18,61","58,08","67,96%"
12173-0,TINTA INKBANK CANON GL10 BK 135 ML (CX C/100)-.,"3,00",UN,"12,67","13,44","38,00","64,63%"
12170-0,TINTA INKBANK CANON GL10 CYAN 70 ML (CX C/ 120)-.,"3,00",UN,"8,67","8,83","26,00","66,04%"
12171-0,TINTA INKBANK CANON GL10 MAG 70 ML (CX C/ 120)-.,"3,00",UN,"8,67","8,83","26,00","66,04%"
12154-0,TINTA INKBANK CANON GL10 YEL 70 ML (CX C/ 120)-.,"3,00",UN,"8,67","8,83","26,00","66,04%"
12146-0,TINTA INKBANK EPSON E850 BLACK 1LT (CX C/ 20)-.,"92,00",UN,"39,96","1.983,63","3.676,43","46,04%"
12147-0,TINTA INKBANK EPSON E850 CYAN 1LT (CX C/ 20)-.,"39,00",UN,"39,70","841,99","1.548,11","45,61%"
12148-0,TINTA INKBANK EPSON E850 MAG 1LT (CX C/ 20)-.,"37,00",UN,"39,68","798,27","1.468,03","45,62%"
12149-0,TINTA INKBANK EPSON E850 YELL 1LT (CX C/ 20)-.,"37,00",UN,"39,22","798,36","1.451,05","44,98%"
12150-0,TINTA INKBANK EPSON E850/504/544 BLACK 70ML-.,"132,00",UN,"5,13","365,90","677,45","45,99%"
12151-0,TINTA INKBANK EPSON E850/504/544 CYAN 70ML-.,"49,00",UN,"4,47","134,79","219,20","38,51%"
12152-0,TINTA INKBANK EPSON E850/504/544 MAG 70ML-.,"65,00",UN,"4,83","176,16","313,91","43,88%"
12153-0,TINTA INKBANK EPSON E850/504/544 YELL 70ML-.,"78,00",UN,"4,82","212,13","376,06","43,59%"
12174-0,TINTA INKBANK EPSON E850/664 BLACK 100ML (CX C/ 100)-.,"62,00",UN,"5,80","194,52","359,37","45,87%"
12175-0,TINTA INKBANK EPSON E850/664 CYAN 100ML (CX C/ 100)-.,"21,00",UN,"5,07","62,36","106,42","41,40%"
12176-0,TINTA INKBANK EPSON E850/664 MAG 100ML (CX C/ 100)-.,"28,00",UN,"5,26","82,49","147,15","43,94%"
12177-0,TINTA INKBANK EPSON E850/664 YELL 100ML (CX C/ 100)-.,"24,00",UN,"5,31","71,24","127,41","44,09%"
12188-0,TINTA INKBANK EPSON EL8100/504/544 BLACK 70ML C/ CAIXA-.,"67,00",UN,"6,72","230,98","449,98","48,67%"
12189-0,TINTA INKBANK EPSON EL8100/504/544 CYAN 70ML C/ CAIXA-.,"66,00",UN,"5,76","224,59","380,42","40,96%"
12190-0,TINTA INKBANK EPSON EL8100/504/544 MAG 70ML C/ CAIXA-.,"130,00",UN,"5,38","441,88","698,84","36,77%"
12191-0,TINTA INKBANK EPSON EL8100/504/544 YELL 70ML C/ CAIXA-.,"86,00",UN,"5,34","291,67","459,43","36,51%"
12159-0,TINTA INKBANK H971 BK 1L-.,"10,00",UN,"47,50","233,44","475,00","50,85%"
12160-0,TINTA INKBANK H971 CYAN 1L-.,"1,00",UN,"45,00","22,95","45,00","49,00%"
12162-0,TINTA INKBANK H971 YELL 1L-.,"1,00",UN,"50,00","22,45","50,00","55,10%"
12182-0,TINTA INKBANK UNIVERSAL ET365 BK 1L (CX C/ 20)-.,"34,00",UN,"32,96","598,72","1.120,72","46,58%"
12192-0,TINTA INKBANK UNIVERSAL ET365 CYAN 1L (CX C/ 20)-.,"8,00",UN,"36,23","144,00","289,80","50,31%"
12184-0,TINTA INKBANK UNIVERSAL ET365 MAGENTA 1L (CX C/ 20)-.,"10,00",UN,"33,98","179,19","339,80","47,27%"
12186-0,TINTA INKBANK UNIVERSAL ET365 YELLOW 1L (CX C/ 20)-.,"12,00",UN,"33,79","215,59","405,52","46,84%"
12163-0,TINTA INKBANK UNIVERSAL ET365/664 BLACK 100ML (CX C/ 100)-.,"147,00",UN,"4,81","380,00","707,74","46,31%"
12164-0,TINTA INKBANK UNIVERSAL ET365/664 CYAN 100ML (CX C/ 100)-.,"79,00",UN,"4,92","204,95","389,02","47,32%"
12165-0,TINTA INKBANK UNIVERSAL ET365/664 MAG 100ML (CX C/ 100)-.,"88,00",UN,"4,98","227,60","437,88","48,02%"
12166-0,TINTA INKBANK UNIVERSAL ET365/664 YELL 100ML (CX C/ 100)-.,"92,00",UN,"4,96","237,87","455,87","47,82%"
,Total :,"1.537,00",,"11,43","9.510,24","17.572,27","45,88%"
19.237,TINTA | MARABU,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
RMOV336 - Conferências de Saídas por Divisão de Produtos,Emissão:,04/12/2025 12:34,,h,Página :,0030/,68
PB,JOAO PESSOA,,,,,,
19.237,TINTA | MARABU,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
12199-0,TINTA MARAJET DI-E 428 YELLOW GRF 1L-.,"1,00",UN,"279,00","175,36","279,00","37,15%"
12195-0,TINTA MARAJET DI-LSX 428 YELLOW 500 ML-.,"1,00",UN,"137,50","121,00","137,50","12,00%"
12194-0,TINTA MARAJET DI-LSX 438 MAGENTA 500 ML-.,"3,00",UN,"143,41","373,61","430,22","13,16%"
12193-0,TINTA MARAJET DI-LSX 459 CYAN 500 ML-.,"2,00",UN,"138,88","242,00","277,75","12,87%"
12196-0,TINTA MARAJET DI-LSX 488 BLACK 500 ML-.,"1,00",UN,"140,25","121,00","140,25","13,73%"
,Total :,"8,00",,"158,09","1.032,98","1.264,72","18,32%"
20.165,ACESSÓRIOS JATO DE TINTA | DIVERSOS,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
15012-0,ALCOOL ISOPROPILICO QUIMAGRAF 1LT-.,"10,00",UN,"23,73","180,85","237,29","23,79%"
15001-0,CLIP P/ CARTUCHO SERIE 3000/5000 PRETO 1X100 (CX C/ 30)-.,"5,00",PCT,"29,00","86,27","145,00","40,50%"
,Total :,"15,00",,"25,49","267,12","382,29","30,13%"
2001.203,LONA | UNIBANNER FUNDO PRETO,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
"20115075-0LONA UNIBANNER BRILHO F.P. 1000x1000 280g 3,20mt-.",,"1.600,00",M2,"5,85","5.185,28","9.360,00","44,60%"
"20115146-0LONA UNIBANNER BRILHO F.P. 1000x1000 300g 2,20mt-.",,"50,00",M2,"4,27","184,15","213,45","13,73%"
"20115073-0LONA UNIBANNER BRILHO F.P. 1000x1000 300g 3,20mt-.",,"2.040,00",M2,"5,59","8.084,32","11.396,92","29,07%"
"20115050-0LONA UNIBANNER BRILHO F.P. 300x500 380g 1,42mt-.",,"142,00",M2,"7,55","625,33","1.072,10","41,67%"
"20115055-0LONA UNIBANNER BRILHO F.P. 300x500 380g 2,50mt-.",,"125,00",M2,"7,50","548,55","937,50","41,49%"
"20115047-0LONA UNIBANNER BRILHO F.P. 300x500 380g 3,20mt-.",,"2.030,00",M2,"5,34","9.225,69","10.831,68","14,83%"
"20115044-0LONA UNIBANNER BRILHO F.P. 300x500 440g 1,42mt-.",,"355,00",M2,"6,65","1.744,83","2.359,27","26,04%"
"20115059-0LONA UNIBANNER BRILHO F.P. 300x500 440g 2,20mt-.",,"1.155,00",M2,"6,08","5.959,68","7.021,85","15,13%"
"20115061-0LONA UNIBANNER BRILHO F.P. 300x500 440g 2,50mt-.",,"1.187,50",M2,"6,13","5.858,06","7.274,26","19,47%"
"20115046-0LONA UNIBANNER BRILHO F.P. 300x500 440g 3,20mt-.",,"1.840,00",M2,"5,86","8.739,79","10.774,40","18,88%"
20115133-0LONA UNIBANNER BRILHO F.P. 500x500 280g 9*9 320cm-.,,"160,00",M2,"4,13","569,78","660,32","13,71%"
20115064-0LONA UNIBANNER BRILHO FRONTLIGHT F.P. 200*300 280g 3.20mt-.,,"2.025,00",M2,"4,28","7.034,01","8.667,92","18,85%"
"20115076-0LONA UNIBANNER FOSCA F.P. 1000x1000 280g 3,20mt-.",,"320,00",M2,"3,97","1.095,52","1.269,76","13,72%"
20115071-0LONA UNIBANNER FOSCA F.P. 200*300 280g 3.20mt-.,,"106,00",M2,"4,97","370,41","527,19","29,74%"
"2012050-0LONA UNIBANNER FOSCA F.P. 300x500 380g 3,20mt-.",,"950,00",M2,"5,33","3.772,07","5.067,26","25,56%"
,Total :,"14.085,50",,"5,50","58.997,46","77.433,88","23,81%"
2002.2001,ADESIVO | UNITRAMA,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
RMOV336 - Conferências de Saídas por Divisão de Produtos,Emissão:,04/12/2025 12:34,,h,Página :,0031/,68
PB,JOAO PESSOA,,,,,,
2002.2001,ADESIVO | UNITRAMA,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
"2011100-0VINIL UNIPRO INTERM. (NV 2012) C/ 1,06mt-.",,"3.657,00",M2,"4,34","12.026,54","15.877,18","24,25%"
"2011101-0VINIL UNIPRO INTERM. (NV 2012) C/ 1,27mt-.",,"4.699,00",M2,"4,12","15.749,03","19.354,59","18,63%"
"2011056-0VINIL UNIPRO INTERM. (NV 2012) C/ 1,37mt-.",,"959,00",M2,"4,27","3.187,81","4.093,53","22,13%"
"2011104-0VINIL UNIPRO INTERM. (NV 2012) C/ 1,52mt-.",,"532,00",M2,"4,34","1.756,97","2.308,05","23,88%"
"2011115-0VINIL UNIPRO INTERM. MATTE (NV2013) C/ 1,06mt-.",,"1.166,00",M2,"5,06","3.876,66","5.905,14","34,35%"
"2011116-0VINIL UNIPRO INTERM. MATTE (NV2013) C/ 1,27mt-.",,"381,00",M2,"4,50","1.280,64","1.713,55","25,26%"
"2011117-0VINIL UNIPRO INTERM. MATTE (NV2013) C/ 1,52mt-.",,"1.735,50",M2,"4,01","5.801,15","6.960,96","16,66%"
"2011045-0VINIL UNIPRO UT80 ECONOMY (BV2000/NV2010) GLOSSY C/ 1,06mt-.",,"371,00",M2,"5,04","1.098,57","1.870,37","41,26%"
"2011046-0VINIL UNIPRO UT80 ECONOMY (BV2000/NV2010) GLOSSY C/ 1,27mt-.",,"952,50",M2,"3,67","2.839,99","3.496,50","18,78%"
"2011047-0VINIL UNIPRO UT80 ECONOMY (BV2000/NV2010) GLOSSY C/ 1,52mt-.",,"456,00",M2,"3,47","1.363,49","1.580,04","13,71%"
"2011073-0VINIL UNITRAMA INFLEX UT80GR POLIMERICO BRILHO C/ 1,06mt (IV2000)-.",,"53,00",M2,"11,90","351,70","630,70","44,24%"
"2011023-0VINIL UNITRAMA INFLEX UT80GR POLIMERICO CC C/ 1,37mt (IV2200)-.",,"342,50",M2,"11,61","2.487,61","3.976,70","37,45%"
2011044-0VINIL UNITRAMA ONE WAY VISION (NO2310T) PERFURADO C/ 1.06mt-.,,"159,00",M2,"9,33","1.107,07","1.483,10","25,35%"
2011024-0VINIL UNITRAMA ONE WAY VISION (NO2310T) PERFURADO C/ 1.37mt-.,,"68,50",M2,"8,29","490,04","568,00","13,73%"
2011039-0VINIL UNITRAMA UT100BK ( NV2112/2204 ) C/ 1.06mt-.,,"636,00",M2,"4,87","2.448,60","3.094,73","20,88%"
2011006-0VINIL UNITRAMA UT100BK ( NV2112/2204 ) C/ 1.27mt-.,,"508,00",M2,"4,50","1.978,93","2.287,83","13,50%"
2011007-0VINIL UNITRAMA UT100BK ( NV2112/2204 ) C/ 1.52mt-.,,"304,00",M2,"5,07","1.180,17","1.542,56","23,49%"
2011054-0VINIL UNITRAMA UT100BK MATTE ( NV2113 ) C/ 1.52mt-.,,"228,00",M2,"4,40","865,01","1.002,51","13,72%"
2011052-0VINIL UNITRAMA UT100BK MATTE ( NV2113/2205 ) C/ 1.06mt-.,,"159,00",M2,"6,02","609,51","957,02","36,31%"
2011053-0VINIL UNITRAMA UT100BK MATTE ( NV2113/2205 ) C/ 1.27mt-.,,"381,00",M2,"5,32","1.474,34","2.027,22","27,27%"
"2011018-0VINIL UNITRAMA UT100CG (NV4002) TRANSPARENTE GLOSSY C/ 1,06mt-.",,"159,00",M2,"7,50","693,67","1.192,50","41,83%"
"2011019-0VINIL UNITRAMA UT100CG (NV4002) TRANSPARENTE GLOSSY C/ 1,27mt-.",,"508,00",M2,"5,81","2.200,86","2.951,99","25,44%"
"2011020-0VINIL UNITRAMA UT100CG (NV4002) TRANSPARENTE GLOSSY C/ 1,52mt-.",,"988,00",M2,"6,20","4.331,59","6.126,50","29,30%"
"2011012-0VINIL UNITRAMA UT100GP (NV5002) C/ 1,06mt-.",,"159,00",M2,"8,50","768,88","1.351,50","43,11%"
"2011013-0VINIL UNITRAMA UT100GP (NV5002) C/ 1,27mt-.",,"254,00",M2,"8,50","1.260,29","2.159,00","41,63%"
"2011070-0VINIL UNITRAMA UT100WD (NV3801) PERMANENTE GREY MATTE C/ 1,06mt-.",,"53,00",M2,"8,96","279,26","474,88","41,19%"
,Total :,"19.869,00",,"4,78","71.508,38","94.986,65","24,72%"
2003.2051,ACM | UNIBOND 1.22,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
2013108-0ACM UNIBOND ESP.GOLD MIRROR 3mm 1.22 x 5.00mt T829-.,,"3,00",UN,"592,24","1.532,85","1.776,71","13,73%"
2013083-0ACM UNIBOND ESP.PRATA ESCOVADO 3mm,1.22 x 5.00mt T839-.,"2,00",UN,"518,00","776,18","1.036,00","25,08%"
,Total :,"5,00",,"562,54","2.309,03","2.812,71","17,91%"
2003.2052,ACM | UNIBOND 1.50,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
RMOV336 - Conferências de Saídas por Divisão de Produtos,Emissão:,04/12/2025 12:34,,h,Página :,0032/,68
PB,JOAO PESSOA,,,,,,
2003.2052,ACM | UNIBOND 1.50,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
2013065-0ACM UNIBOND AZUL ESCURO ALTO BRILHO 3mm,1.50 x 5.00mt T808-.,"10,00",UN,"481,50","3.522,83","4.814,96","26,84%"
2013067-0ACM UNIBOND BRANCO ALTO BRILHO 3mm,1.50 x 5.00mt T805-.,"16,00",UN,"529,05","5.658,91","8.464,75","33,15%"
2013197-0ACM UNIBOND BRANCO FOSCO 3mm,1.50 x 5.00mt UNI8813-.,"3,00",UN,"407,17","1.053,86","1.221,51","13,72%"
2013199-0ACM UNIBOND CAFE 3mm,1.50 x 5.00mt 8834-.,"2,00",UN,"408,70","705,20","817,39","13,73%"
2013209-0ACM UNIBOND DEEP GREY 3mm,1.50 x 5.00mt 8872-.,"2,00",UN,"402,50","702,94","805,00","12,68%"
2013210-0ACM UNIBOND ESP.MADEIRA ESCURO 3mm,1.50 x 5.00mt T824-.,"5,00",UN,"835,00","2.450,81","4.175,00","41,30%"
2013074-0ACM UNIBOND GRAFITE 3mm 1.50 x 5.00mt,8863-.,"1,00",UN,"412,32","355,73","412,32","13,72%"
2013206-0ACM UNIBOND GRAFITE ESCURO 3mm,1.50 x 5.00mt 8865-.,"13,00",UN,"525,77","4.598,32","6.834,95","32,72%"
2013077-0ACM UNIBOND LARANJA ALTO BRILHO 3mm,1.50 x 5.00mt T801-.,"3,00",UN,"531,99","1.050,74","1.595,97","34,16%"
2013081-0ACM UNIBOND PRATA METALIZADO 3mm,1.50 x 5.00mt 8801-.,"3,00",UN,"545,10","1.074,90","1.635,30","34,27%"
2013085-0ACM UNIBOND PRETO ALTO BRILHO 3mm 1.50 x 5.00mt T804-.,,"5,00",UN,"525,35","1.776,71","2.626,77","32,36%"
2013050-0ACM UNIBOND PRETO FOSCO 3mm 1.50 x 5.00mt UNI8866-.,,"4,00",UN,"552,20","1.425,44","2.208,80","35,47%"
2013201-0ACM UNIBOND VERDE INTENSO 3mm,1.50 x 5.00mt 8840-.,"4,00",UN,"549,21","1.421,20","2.196,82","35,31%"
2013202-0ACM UNIBOND VERDE TELECOM 3mm,1.50 x 5.00mt 8837-.,"1,00",UN,"620,00","375,78","620,00","39,39%"
2013097-0ACM UNIBOND VERMELHO ALTO BRILHO 3mm,1.50 x 5.00mt T802-.,"10,00",UN,"545,60","3.553,99","5.456,02","34,86%"
,Total :,"82,00",,"535,19","29.727,35","43.885,56","32,26%"
2003.2053,ACM | SIGNBOND 1.22,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
RMOV336 - Conferências de Saídas por Divisão de Produtos,Emissão:,04/12/2025 12:34,,h,Página :,0033/,68
PB,JOAO PESSOA,,,,,,
2003.2053,ACM | SIGNBOND 1.22,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
2013219-0ACM SIGNBOND AMARELO ALTO BRILHO 3mm 1.22 x 5.00mt T8821-.,,"6,00",UN,"382,44","1.525,31","2.294,66","33,53%"
2013140-0ACM SIGNBOND AZUL CLARO 3mm 1.22 x 5.00mt T8850-.,,"7,00",UN,"293,03","1.769,68","2.051,22","13,73%"
2013123-0ACM SIGNBOND AZUL ESCURO ALTO BRILHO 3mm 1.22 x 5.00mt T808-.,,"7,00",UN,"292,77","1.768,13","2.049,42","13,73%"
2013118-0ACM SIGNBOND AZUL NOTURNO 3mm 1.22 x 5.00mt 8854-.,,"2,00",UN,"361,93","507,05","723,86","29,95%"
2013124-0ACM SIGNBOND BRANCO ALTO BRILHO 3mm 1.22 x 5.00mt T805-.,,"50,00",UN,"315,99","12.737,19","15.799,54","19,38%"
2013125-0ACM SIGNBOND BRANCO FOSCO 3mm 1.22 x 5.00mt 8813-.,,"6,00",UN,"341,51","1.518,55","2.049,05","25,89%"
2013186-0ACM SIGNBOND BRONZE ALTO BRILHO 3mm 1.22 x 5.00mt-.,,"5,00",UN,"293,03","1.264,06","1.465,16","13,73%"
2013144-0ACM SIGNBOND CHAMPAGNE 3mm 1.22 x 5.00mt 8808-.,,"18,00",UN,"334,07","4.628,14","6.013,25","23,03%"
2013138-0ACM SIGNBOND DOURADO 3mm 1.22 x 5.00mt 8810-.,,"3,00",UN,"420,00","757,90","1.260,00","39,85%"
2013120-0ACM SIGNBOND ESP. ACO CORTEN 3mm 1.22 x 5.00mt-.,,"5,00",UN,"495,13","1.792,61","2.475,66","27,59%"
2013136-0ACM SIGNBOND ESP.MADEIRA ESCURO 3mm 1.22 x 5.00mt T824-.,,"10,00",UN,"487,27","3.521,61","4.872,68","27,73%"
2013139-0ACM SIGNBOND GRAFITE 3mm 1.22 x 5.00mt 8863-.,,"11,00",UN,"299,29","2.835,01","3.292,17","13,89%"
2013155-0ACM SIGNBOND GRAFITE ESCURO 3mm 1.22 x 5.00mt 8865-.,,"29,00",UN,"331,34","7.441,32","9.608,97","22,56%"
2013156-0ACM SIGNBOND IVORY WHITE 3mm 1.22 x 5.00mt 8815-.,,"3,00",UN,"435,00","773,95","1.305,00","40,69%"
2013134-0ACM SIGNBOND LARANJA ALTO BRILHO 3mm 1.22 x 5.00mt T801-.,,"5,00",UN,"392,00","1.263,13","1.960,00","35,55%"
2013163-0ACM SIGNBOND PINK ALTO BRILHO 3mm 1.22 x 5.00mt GMH200407-.,,"3,00",UN,"325,53","759,13","976,60","22,27%"
2013215-0ACM SIGNBOND POST GREEN ALTO BRILHO 3mm 1.22 x 5.00mt UNI8842-.,,"10,00",UN,"290,54","2.506,61","2.905,38","13,73%"
